Date,Open,High,Low,Close,Adj Close,Volume
1997-10-08,983.119995,983.119995,968.650024,973.840027,973.840027,573110000
1997-10-09,973.840027,974.719971,963.340027,970.619995,970.619995,551840000
1997-10-10,970.619995,970.619995,963.419983,966.979980,966.979980,500680000
1997-10-13,966.979980,973.460022,966.950012,968.099976,968.099976,354800000
1997-10-14,968.099976,972.859985,961.869995,970.280029,970.280029,510330000
1997-10-15,970.280029,970.280029,962.750000,965.719971,965.719971,505310000
1997-10-16,965.719971,973.380005,950.770020,955.250000,955.250000,597010000
1997-10-17,955.229980,955.229980,931.580017,944.159973,944.159973,624980000
1997-10-20,944.159973,955.719971,941.429993,955.609985,955.609985,483880000
1997-10-21,955.609985,972.559998,955.609985,972.280029,972.280029,582310000
1997-10-22,972.280029,972.609985,965.659973,968.489990,968.489990,613490000
1997-10-23,968.489990,968.489990,944.159973,950.690002,950.690002,673270000
1997-10-24,950.690002,960.039978,937.549988,941.640015,941.640015,677630000
1997-10-27,941.640015,941.640015,876.729980,876.989990,876.989990,693730000
1997-10-28,876.989990,923.090027,855.270020,921.849976,921.849976,1202550000
