Date,Open,High,Low,Close,Adj Close,Volume
2007-10-10,1564.979980,1565.420044,1555.459961,1562.469971,1562.469971,3044760000
2007-10-11,1564.719971,1576.089966,1546.719971,1554.410034,1554.410034,3911260000
2007-10-12,1555.410034,1563.030029,1554.089966,1561.800049,1561.800049,2788690000
2007-10-15,1562.250000,1564.739990,1540.810059,1548.709961,1548.709961,3139290000
2007-10-16,1547.810059,1547.810059,1536.290039,1538.530029,1538.530029,3234560000
2007-10-17,1544.439941,1550.660034,1526.010010,1541.239990,1541.239990,3638070000
2007-10-18,1539.290039,1542.790039,1531.760010,1540.079956,1540.079956,3203210000
2007-10-19,1540.000000,1540.000000,1500.260010,1500.630005,1500.630005,4160970000
2007-10-22,1497.790039,1508.060059,1490.400024,1506.329956,1506.329956,3471830000
2007-10-23,1509.300049,1520.010010,1503.609985,1519.589966,1519.589966,3309120000
2007-10-24,1516.609985,1517.229980,1489.560059,1515.880005,1515.880005,4003300000
2007-10-25,1516.150024,1523.239990,1500.459961,1514.400024,1514.400024,4183960000
2007-10-26,1522.170044,1535.530029,1520.180054,1535.280029,1535.280029,3612120000
2007-10-29,1536.920044,1544.670044,1536.430054,1540.979980,1540.979980,3124480000
2007-10-30,1539.420044,1539.420044,1529.550049,1531.020020,1531.020020,3212520000
2007-10-31,1532.150024,1552.760010,1529.400024,1549.380005,1549.380005,3953070000
2007-11-01,1545.790039,1545.790039,1506.660034,1508.439941,1508.439941,4241470000
2007-11-02,1511.069946,1513.150024,1492.530029,1509.650024,1509.650024,4285990000
2007-11-05,1505.609985,1510.839966,1489.949951,1502.170044,1502.170044,3819330000
2007-11-06,1505.329956,1520.770020,1499.069946,1520.270020,1520.270020,3879160000
2007-11-07,1515.459961,1515.459961,1475.040039,1475.619995,1475.619995,4353160000
2007-11-08,1475.270020,1482.500000,1450.310059,1474.770020,1474.770020,5439720000
2007-11-09,1467.589966,1474.089966,1448.510010,1453.699951,1453.699951,4587050000
2007-11-12,1453.660034,1464.939941,1438.530029,1439.180054,1439.180054,4192520000
2007-11-13,1441.349976,1481.369995,1441.349976,1481.050049,1481.050049,4141310000
2007-11-14,1483.400024,1492.140015,1466.469971,1470.579956,1470.579956,4031470000
2007-11-15,1468.040039,1472.670044,1443.489990,1451.150024,1451.150024,3941010000
2007-11-16,1453.089966,1462.180054,1443.989990,1458.739990,1458.739990,4168870000
2007-11-19,1456.699951,1456.699951,1430.420044,1433.270020,1433.270020,4119650000
2007-11-20,1434.510010,1452.640015,1419.280029,1439.699951,1439.699951,4875150000
2007-11-21,1434.709961,1436.400024,1415.640015,1416.770020,1416.770020,4076230000
2007-11-23,1417.619995,1440.859985,1417.619995,1440.699951,1440.699951,1612720000
2007-11-26,1440.739990,1446.089966,1406.099976,1407.219971,1407.219971,3706470000
2007-11-27,1409.589966,1429.489990,1407.430054,1428.229980,1428.229980,4320720000
2007-11-28,1432.949951,1471.619995,1432.949951,1469.020020,1469.020020,4508020000
2007-11-29,1467.410034,1473.810059,1458.359985,1469.719971,1469.719971,3524730000
2007-11-30,1471.829956,1488.939941,1470.890015,1481.140015,1481.140015,4422200000
2007-12-03,1479.630005,1481.160034,1470.079956,1472.420044,1472.420044,3323250000
2007-12-04,1471.339966,1471.339966,1460.660034,1462.790039,1462.790039,3343620000
2007-12-05,1465.219971,1486.089966,1465.219971,1485.010010,1485.010010,3663660000
2007-12-06,1484.589966,1508.020020,1482.189941,1507.339966,1507.339966,3568570000
2007-12-07,1508.599976,1510.630005,1502.660034,1504.660034,1504.660034,3177710000
2007-12-10,1505.109985,1518.270020,1504.959961,1515.959961,1515.959961,2911760000
2007-12-11,1516.680054,1523.569946,1475.989990,1477.650024,1477.650024,4080180000
2007-12-12,1487.579956,1511.959961,1468.229980,1486.589966,1486.589966,4482120000
2007-12-13,1483.270020,1489.400024,1469.209961,1488.410034,1488.410034,3635170000
2007-12-14,1486.189941,1486.670044,1467.780029,1467.949951,1467.949951,3401050000
2007-12-17,1465.050049,1465.050049,1445.430054,1445.900024,1445.900024,3569030000
2007-12-18,1445.920044,1460.160034,1435.650024,1454.979980,1454.979980,3723690000
