Date,Open,High,Low,Close,Adj Close,Volume
1990-07-17,368.950012,369.399994,364.989990,367.519989,367.519989,176790000
1990-07-18,367.519989,367.519989,362.950012,364.220001,364.220001,168760000
1990-07-19,364.220001,365.320007,361.290009,365.320007,365.320007,161990000
1990-07-20,365.320007,366.640015,361.579987,361.609985,361.609985,177810000
1990-07-23,361.609985,361.609985,350.089996,355.309998,355.309998,209030000
1990-07-24,355.309998,356.089996,351.459991,355.790009,355.790009,181920000
1990-07-25,355.790009,357.519989,354.799988,357.089996,357.089996,163530000
1990-07-26,357.089996,357.470001,353.950012,355.910004,355.910004,155040000
1990-07-27,355.899994,355.940002,352.140015,353.440002,353.440002,149070000
1990-07-30,353.440002,355.549988,351.149994,355.549988,355.549988,146470000
1990-07-31,355.549988,357.540009,353.910004,356.149994,356.149994,175380000
1990-08-01,356.149994,357.350006,353.820007,355.519989,355.519989,178260000
1990-08-02,355.519989,355.519989,349.730011,351.480011,351.480011,253090000
1990-08-03,351.480011,351.480011,338.200012,344.859985,344.859985,295880000
1990-08-06,344.859985,344.859985,333.269989,334.429993,334.429993,240400000
1990-08-07,334.429993,338.630005,332.220001,334.829987,334.829987,231580000
1990-08-08,334.829987,339.209991,334.829987,338.350006,338.350006,190400000
1990-08-09,338.350006,340.559998,337.559998,339.940002,339.940002,155810000
1990-08-10,339.899994,339.899994,334.220001,335.519989,335.519989,145340000
1990-08-13,335.390015,338.880005,332.019989,338.839996,338.839996,122820000
1990-08-14,338.839996,340.959991,337.190002,339.390015,339.390015,130320000
1990-08-15,339.390015,341.920013,339.380005,340.059998,340.059998,136710000
1990-08-16,340.059998,340.059998,332.390015,332.390015,332.390015,138850000
1990-08-17,332.359985,332.359985,324.630005,327.829987,327.829987,212560000
1990-08-20,327.829987,329.899994,327.070007,328.510010,328.510010,129630000
1990-08-21,328.510010,328.510010,318.779999,321.859985,321.859985,194630000
1990-08-22,321.859985,324.149994,316.549988,316.549988,316.549988,175550000
1990-08-23,316.549988,316.549988,306.559998,307.059998,307.059998,250440000
1990-08-24,307.059998,311.649994,306.179993,311.510010,311.510010,199040000
1990-08-27,311.549988,323.109985,311.549988,321.440002,321.440002,160150000
1990-08-28,321.440002,322.200012,320.250000,321.339996,321.339996,127660000
1990-08-29,321.339996,325.829987,320.869995,324.190002,324.190002,134240000
1990-08-30,324.190002,324.570007,317.820007,318.709991,318.709991,120890000
1990-08-31,318.709991,322.570007,316.589996,322.559998,322.559998,96480000
1990-09-04,322.559998,323.089996,319.109985,323.089996,323.089996,92940000
1990-09-05,323.089996,324.519989,320.989990,324.390015,324.390015,120610000
1990-09-06,324.390015,324.390015,319.369995,320.459991,320.459991,125620000
1990-09-07,320.459991,324.179993,319.709991,323.399994,323.399994,123800000
1990-09-10,323.420013,326.529999,320.309998,321.630005,321.630005,119730000
1990-09-11,321.630005,322.179993,319.600006,321.040009,321.040009,113220000
1990-09-12,321.040009,322.549988,319.600006,322.540009,322.540009,129890000
1990-09-13,322.510010,322.510010,318.019989,318.649994,318.649994,123390000
1990-09-14,318.649994,318.649994,314.760010,316.829987,316.829987,133390000
1990-09-17,316.829987,318.049988,315.209991,317.769989,317.769989,110600000
1990-09-18,317.769989,318.850006,314.269989,318.600006,318.600006,141130000
1990-09-19,318.600006,319.350006,316.250000,316.600006,316.600006,147530000
1990-09-20,316.600006,316.600006,310.549988,311.480011,311.480011,145100000
1990-09-21,311.529999,312.170013,307.980011,311.320007,311.320007,201050000
1990-09-24,311.299988,311.299988,303.579987,304.589996,304.589996,164070000
1990-09-25,305.459991,308.269989,304.230011,308.260010,308.260010,155940000
1990-09-26,308.260010,308.279999,303.049988,305.059998,305.059998,155570000
1990-09-27,305.059998,307.470001,299.100006,300.970001,300.970001,182690000
1990-09-28,300.970001,306.049988,295.980011,306.049988,306.049988,201010000
1990-10-01,306.100006,314.940002,306.100006,314.940002,314.940002,202210000
1990-10-02,314.940002,319.690002,314.940002,315.209991,315.209991,188360000
1990-10-03,315.209991,316.260010,310.700012,311.399994,311.399994,135490000
1990-10-04,311.399994,313.399994,308.589996,312.690002,312.690002,145410000
1990-10-05,312.690002,314.790009,305.760010,311.500000,311.500000,153380000
1990-10-08,311.500000,315.029999,311.500000,313.480011,313.480011,99470000
1990-10-09,313.459991,313.459991,305.089996,305.100006,305.100006,145610000
1990-10-10,305.089996,306.429993,299.209991,300.390015,300.390015,169190000
1990-10-11,300.390015,301.450012,294.510010,295.459991,295.459991,180060000
1990-10-12,295.450012,301.679993,295.220001,300.029999,300.029999,187940000
