Date,Open,High,Low,Close,Adj Close,Volume
2000-09-05,1520.770020,1520.770020,1504.209961,1507.079956,1507.079956,838500000
2000-09-06,1507.079956,1512.609985,1492.119995,1492.250000,1492.250000,995100000
2000-09-07,1492.250000,1505.339966,1492.250000,1502.510010,1502.510010,985500000
2000-09-08,1502.510010,1502.510010,1489.880005,1494.500000,1494.500000,961000000
2000-09-11,1494.500000,1506.760010,1483.010010,1489.260010,1489.260010,899300000
2000-09-12,1489.260010,1496.930054,1479.670044,1481.989990,1481.989990,991200000
2000-09-13,1481.989990,1487.449951,1473.609985,1484.910034,1484.910034,1068300000
2000-09-14,1484.910034,1494.160034,1476.729980,1480.869995,1480.869995,1014000000
2000-09-15,1480.869995,1480.959961,1460.219971,1465.810059,1465.810059,1268400000
2000-09-18,1465.810059,1467.770020,1441.920044,1444.510010,1444.510010,962500000
2000-09-19,1444.510010,1461.160034,1444.510010,1459.900024,1459.900024,1024900000
2000-09-20,1459.900024,1460.489990,1430.949951,1451.339966,1451.339966,1104000000
2000-09-21,1451.339966,1452.770020,1436.300049,1449.050049,1449.050049,1105400000
2000-09-22,1449.050049,1449.050049,1421.880005,1448.719971,1448.719971,1185500000
2000-09-25,1448.719971,1457.420044,1435.930054,1439.030029,1439.030029,982400000
2000-09-26,1439.030029,1448.040039,1425.250000,1427.209961,1427.209961,1106600000
2000-09-27,1427.209961,1437.219971,1419.439941,1426.569946,1426.569946,1174700000
2000-09-28,1426.569946,1461.689941,1425.780029,1458.290039,1458.290039,1206200000
2000-09-29,1458.290039,1458.290039,1436.290039,1436.510010,1436.510010,1197100000
2000-10-02,1436.520020,1445.599976,1429.829956,1436.229980,1436.229980,1051200000
2000-10-03,1436.229980,1454.819946,1425.280029,1426.459961,1426.459961,1098100000
2000-10-04,1426.459961,1439.989990,1416.310059,1434.319946,1434.319946,1167400000
2000-10-05,1434.319946,1444.170044,1431.800049,1436.280029,1436.280029,1176100000
2000-10-06,1436.280029,1443.300049,1397.060059,1408.989990,1408.989990,1150100000
2000-10-09,1408.989990,1409.689941,1392.479980,1402.030029,1402.030029,716600000
2000-10-10,1402.030029,1408.829956,1383.849976,1387.020020,1387.020020,1044000000
2000-10-11,1387.020020,1387.020020,1349.670044,1364.589966,1364.589966,1387500000
2000-10-12,1364.589966,1374.930054,1328.060059,1329.780029,1329.780029,1388600000
2000-10-13,1329.780029,1374.170044,1327.079956,1374.170044,1374.170044,1223900000
2000-10-16,1374.170044,1379.479980,1365.060059,1374.619995,1374.619995,1005400000
2000-10-17,1374.619995,1380.989990,1342.339966,1349.969971,1349.969971,1161500000
2000-10-18,1349.969971,1356.650024,1305.790039,1342.130005,1342.130005,1441700000
2000-10-19,1342.130005,1389.930054,1342.130005,1388.760010,1388.760010,1297900000
2000-10-20,1388.760010,1408.469971,1382.189941,1396.930054,1396.930054,1177400000
2000-10-23,1396.930054,1406.959961,1387.750000,1395.780029,1395.780029,1046800000
2000-10-24,1395.780029,1415.640015,1388.130005,1398.130005,1398.130005,1158600000
2000-10-25,1398.130005,1398.130005,1362.209961,1364.900024,1364.900024,1315600000
2000-10-26,1364.900024,1372.719971,1337.810059,1364.439941,1364.439941,1303800000
2000-10-27,1364.439941,1384.569946,1364.130005,1379.579956,1379.579956,1086300000
2000-10-30,1379.579956,1406.359985,1376.859985,1398.660034,1398.660034,1186500000
2000-10-31,1398.660034,1432.219971,1398.660034,1429.400024,1429.400024,1366400000
2000-11-01,1429.400024,1429.599976,1410.449951,1421.219971,1421.219971,1206800000
2000-11-02,1421.219971,1433.400024,1421.219971,1428.319946,1428.319946,1167700000
2000-11-03,1428.319946,1433.209961,1420.920044,1426.689941,1426.689941,997700000
2000-11-06,1428.760010,1438.459961,1427.719971,1432.189941,1432.189941,930900000
2000-11-07,1432.189941,1436.219971,1423.260010,1431.869995,1431.869995,880900000
2000-11-08,1431.869995,1437.280029,1408.780029,1409.280029,1409.280029,909300000
2000-11-09,1409.280029,1409.280029,1369.680054,1400.140015,1400.140015,1111000000
2000-11-10,1400.140015,1400.140015,1365.969971,1365.979980,1365.979980,962500000
2000-11-13,1365.979980,1365.979980,1328.619995,1351.260010,1351.260010,1129300000
2000-11-14,1351.260010,1390.060059,1351.260010,1382.949951,1382.949951,1118800000
2000-11-15,1382.949951,1395.959961,1374.750000,1389.810059,1389.810059,1066800000
2000-11-16,1389.810059,1394.760010,1370.390015,1372.319946,1372.319946,956300000
2000-11-17,1372.319946,1384.849976,1355.550049,1367.719971,1367.719971,1070400000
2000-11-20,1367.719971,1367.719971,1341.670044,1342.619995,1342.619995,955800000
2000-11-21,1342.619995,1355.869995,1333.619995,1347.349976,1347.349976,1137100000
2000-11-22,1347.349976,1347.349976,1321.890015,1322.359985,1322.359985,963200000
2000-11-24,1322.359985,1343.829956,1322.359985,1341.770020,1341.770020,404870000
2000-11-27,1341.770020,1362.500000,1341.770020,1348.969971,1348.969971,946100000
2000-11-28,1348.969971,1358.810059,1334.969971,1336.089966,1336.089966,1028200000
2000-11-29,1336.089966,1352.380005,1329.280029,1341.930054,1341.930054,402100000
2000-11-30,1341.910034,1341.910034,1294.900024,1314.949951,1314.949951,1186530000
2000-12-01,1314.949951,1334.670044,1307.020020,1315.229980,1315.229980,1195200000
