Date,Open,High,Low,Close,Adj Close,Volume
1998-07-20,1186.750000,1190.579956,1179.189941,1184.099976,1184.099976,560580000
1998-07-21,1184.099976,1187.369995,1163.050049,1165.069946,1165.069946,659700000
1998-07-22,1165.069946,1167.670044,1155.199951,1164.079956,1164.079956,739800000
1998-07-23,1164.079956,1164.349976,1139.750000,1139.750000,1139.750000,741600000
1998-07-24,1139.750000,1150.140015,1129.109985,1140.800049,1140.800049,698600000
1998-07-27,1140.800049,1147.270020,1128.189941,1147.270020,1147.270020,619990000
1998-07-28,1147.270020,1147.270020,1119.439941,1130.239990,1130.239990,703600000
1998-07-29,1130.239990,1138.560059,1121.979980,1125.209961,1125.209961,644350000
1998-07-30,1125.209961,1143.069946,1125.209961,1142.949951,1142.949951,687400000
1998-07-31,1142.949951,1142.969971,1114.300049,1120.670044,1120.670044,645910000
1998-08-03,1120.670044,1121.790039,1110.390015,1112.439941,1112.439941,620400000
1998-08-04,1112.439941,1119.729980,1071.819946,1072.119995,1072.119995,852600000
1998-08-05,1072.119995,1084.800049,1057.349976,1081.430054,1081.430054,851600000
1998-08-06,1081.430054,1090.949951,1074.939941,1089.630005,1089.630005,768400000
1998-08-07,1089.630005,1102.540039,1084.719971,1089.449951,1089.449951,759100000
1998-08-10,1089.449951,1092.819946,1081.760010,1083.140015,1083.140015,579180000
1998-08-11,1083.140015,1083.140015,1054.000000,1068.979980,1068.979980,774400000
1998-08-12,1068.979980,1084.699951,1068.979980,1084.219971,1084.219971,711700000
1998-08-13,1084.219971,1091.500000,1074.910034,1074.910034,1074.910034,660700000
1998-08-14,1074.910034,1083.920044,1057.219971,1062.750000,1062.750000,644030000
1998-08-17,1062.750000,1083.670044,1055.079956,1083.670044,1083.670044,584380000
1998-08-18,1083.670044,1101.719971,1083.670044,1101.199951,1101.199951,690600000
1998-08-19,1101.199951,1106.319946,1094.930054,1098.060059,1098.060059,633630000
1998-08-20,1098.060059,1098.790039,1089.550049,1091.599976,1091.599976,621630000
1998-08-21,1091.599976,1091.599976,1054.920044,1081.239990,1081.239990,725700000
1998-08-24,1081.239990,1093.819946,1081.239990,1088.140015,1088.140015,558100000
1998-08-25,1088.140015,1106.640015,1085.530029,1092.849976,1092.849976,664900000
1998-08-26,1092.849976,1092.849976,1075.910034,1084.189941,1084.189941,674100000
1998-08-27,1084.189941,1084.189941,1037.609985,1042.589966,1042.589966,938600000
1998-08-28,1042.589966,1051.800049,1021.039978,1027.140015,1027.140015,840300000
1998-08-31,1027.140015,1033.469971,957.280029,957.280029,957.280029,917500000
